2,523,1,12
2,532,1,7
2,533,1,15
2,542,7,89
2,550,1,10
2,552,1,33
2,553,1,17
2,559,2,40
2,560,1,10
2,568,1,32
2,572,1,17
2,576,1,13
2,580,2,58
2,588,2,26
2,593,1,12
2,602,1,10
2,617,4,31
2,619,1,7
2,640,1,15
2,644,1,45
2,658,1,19
2,661,1,15
2,665,1,16
2,688,1,12
2,695,1,65
2,702,3,42
2,709,2,12
2,712,1,9
2,720,2,21
2,727,1,7
2,733,1,31
2,741,1,10
2,768,1,15
2,775,1,22
2,780,1,9
2,782,1,24
2,783,1,10
2,792,1,24
2,803,1,26
2,817,1,13
2,820,1,30
2,823,1,19
2,827,1,8
2,837,1,9
2,838,1,8
2,844,2,16
2,850,1,14
2,861,1,18
2,862,6,53
2,869,1,6
2,880,2,29
2,883,1,20
2,907,1,18
2,912,1,9
2,917,7,62
2,918,2,11
2,923,1,24
2,925,1,15
2,927,1,11
2,950,1,10
2,982,1,7
2,984,1,14
